"x"
"A1BG"
"A4GALT"
"AAAS"
"AACS"
"AAGAB"
"AAK1"
"AAMDC"
"AAMP"
"AAR2"
"AARD"
"AARS2"
"AARSD1"
"AASDH"
"AASDHPPT"
"AASS"
"AATF"
"ABAT"
"ABCA1"
"ABCA13"
"ABCA5"
"ABCA7"
"ABCA8"
"ABCA9"
"ABCB1"
"ABCB10"
"ABCB11"
"ABCB6"
"ABCB7"
"ABCB8"
"ABCB9"
"ABCC1"
"ABCC10"
"ABCC2"
"ABCC3"
"ABCC4"
"ABCC5"
"ABCC6"
"ABCC9"
"ABCD1"
"ABCD2"
"ABCD3"
"ABCD4"
"ABCE1"
"ABCF1"
"ABCF3"
"ABCG1"
"ABCG8"
"ABHD1"
"ABHD10"
"ABHD11"
"ABHD12"
"ABHD13"
"ABHD14A"
"ABHD14A-ACY1"
"ABHD14B"
"ABHD15"
"ABHD16A"
"ABHD16B"
"ABHD17A"
"ABHD17B"
"ABHD2"
"ABHD3"
"ABHD4"
"ABHD5"
"ABHD6"
"ABHD8"
"ABI1"
"ABI2"
"ABI3"
"ABL1"
"ABL2"
"ABLIM1"
"ABR"
"ABRA"
"ABRACL"
"ABT1"
"ABTB1"
"ACAA1"
"ACAA2"
"ACACA"
"ACACB"
"ACAD10"
"ACAD11"
"ACAD8"
"ACAD9"
"ACADL"
"ACADM"
"ACADS"
"ACADSB"
"ACADVL"
"ACAP1"
"ACAP2"
"ACAP3"
"ACAT1"
"ACAT2"
"ACBD3"
"ACBD4"
"ACBD5"
"ACBD6"
"ACBD7"
"ACCS"
"ACD"
"ACER1"
"ACER3"
"ACIN1"
"ACLY"
"ACO1"
"ACO2"
"ACOT1"
"ACOT11"
"ACOT13"
"ACOT2"
"ACOT4"
"ACOT7"
"ACOT8"
"ACOT9"
"ACOX1"
"ACOX3"
"ACOXL"
"ACP1"
"ACP2"
"ACP5"
"ACP6"
"ACRBP"
"ACSBG1"
"ACSF2"
"ACSF3"
"ACSL1"
"ACSL3"
"ACSL4"
"ACSL5"
"ACSL6"
"ACSM3"
"ACSS1"
"ACSS2"
"ACTA2"
"ACTB"
"ACTG1"
"ACTL6A"
"ACTN1"
"ACTN4"
"ACTR10"
"ACTR1A"
"ACTR1B"
"ACTR2"
"ACTR3"
"ACTR3B"
"ACTR3C"
"ACTR5"
"ACTR6"
"ACTR8"
"ACVR1"
"ACVR2A"
"ACVR2B"
"ACY1"
"ACY3"
"ACYP1"
"ACYP2"
"ADA"
"ADAL"
"ADAM10"
"ADAM15"
"ADAM17"
"ADAM19"
"ADAM28"
"ADAM32"
"ADAM8"
"ADAMDEC1"
"ADAMTS4"
"ADAMTSL3"
"ADAP1"
"ADAP2"
"ADAR"
"ADARB1"
"ADAT1"
"ADAT2"
"ADAT3"
"ADCK1"
